Series Name,Country Name,2015,2016,2017,2018,2019,2020
"School enrollment, preprimary, female (% gross)",Denmark,96.06152344,95.30658722,95.36096191,98.52359009,100.3074036,101.8873672
"School enrollment, preprimary, female (% gross)",Djibouti,5.224750042,6.207389832,7.234620094,7.693130016,8.925250053,9.659999847
"School enrollment, preprimary, female (% gross)",Dominica,97.69052887,97.19953156,..,..,88.55780792,79.18605042
"School enrollment, preprimary, female (% gross)",Dominican Republic,49.56626129,49.38129044,51.62052917,51.96490097,57.8549614,58.29621887
"School enrollment, preprimary, female (% gross)",Ecuador,74.44622803,74.79174042,72.17823029,67.92336273,64.68187714,57.39398956
"School enrollment, preprimary, female (% gross)","Egypt, Arab Rep.",..,29.62921906,28.70859909,28.64514923,29.28243065,..
"School enrollment, preprimary, female (% gross)",El Salvador,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Equatorial Guinea,43.7865181,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Eritrea,19.3472805,20.86305046,21.14216042,23.23020935,23.70911026,..
"School enrollment, preprimary, female (% gross)",Estonia,93.31777954,91.91799927,92.00858307,92.11814117,93.2910614,..
"School enrollment, preprimary, female (% gross)",Eswatini,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Ethiopia,28.64520073,42.92134857,39.27352905,37.54550934,34.03501129,32.29853058
"School enrollment, preprimary, female (% gross)",Faroe Islands,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Fiji,..,13.32966232,29.20971107,35.12448502,35.03485489,32.91284943
"School enrollment, preprimary, female (% gross)",Finland,79.56127167,83.44161224,83.42729187,84.97335815,86.81331635,88.30049133
"School enrollment, preprimary, female (% gross)",France,105.0613403,105.2515106,105.8444214,105.7139816,105.772438,106.0119476
"School enrollment, preprimary, female (% gross)",French Polynesia,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Gabon,..,..,..,..,43.70838165,..
"School enrollment, preprimary, female (% gross)","Gambia, The",38.47787094,38.65428162,39.0289917,42.90576172,44.88537979,45.0598793
"School enrollment, preprimary, female (% gross)",Georgia,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Germany,108.3985901,109.4341202,108.590538,108.0616302,107.4229813,107.6620407
"School enrollment, preprimary, female (% gross)",Ghana,122.4076691,120.2512894,118.0583801,115.5529327,117.9281921,117.2078018
"School enrollment, preprimary, female (% gross)",Gibraltar,..,177.9816437,201.4018707,..,122.4390182,125.124382
"School enrollment, preprimary, female (% gross)",Greece,75.41883087,73.90622711,74.86904907,77.88819122,84.05328369,93.66375732
"School enrollment, preprimary, female (% gross)",Greenland,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Grenada,89.08078003,92.00221252,101.4340897,102.2803116,..,127.7746811
"School enrollment, preprimary, female (% gross)",Guam,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Guatemala,46.59262085,45.65132904,49.4703598,51.13417053,49.54005814,48.07281113
"School enrollment, preprimary, female (% gross)",Guinea,14.11464977,21.58987999,..,17.31218719,16.67499352,17.37224007
"School enrollment, preprimary, female (% gross)",Guinea-Bissau,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Guyana,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Haiti,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Honduras,38.73495102,39.89080811,41.50009155,41.68447876,40.50065994,40.12448883
"School enrollment, preprimary, female (% gross)","Hong Kong SAR, China",112.6692886,113.2622833,111.4320602,109.3399506,103.4214172,96.00978088
"School enrollment, preprimary, female (% gross)",Hungary,79.84268188,80.03842926,80.76096344,84.29859924,87.96273804,89.74648285
"School enrollment, preprimary, female (% gross)",Iceland,97.98229218,96.18921661,95.56896973,96.09188843,95.22221375,93.95715332
"School enrollment, preprimary, female (% gross)",India,..,..,62.02412415,62.34458542,64.20426178,61.34072876
"School enrollment, preprimary, female (% gross)",Indonesia,..,58.78025055,59.96305084,59.12897873,..,..
"School enrollment, preprimary, female (% gross)","Iran, Islamic Rep.",52.61127853,54.71596909,62.95536041,69.26838684,74.9068985,73.69528961
"School enrollment, preprimary, female (% gross)",Iraq,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Ireland,101.1298294,114.8993607,82.61511993,93.04443359,97.19779205,95.31059265
"School enrollment, preprimary, female (% gross)",Isle of Man,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Israel,111.7171707,112.3733521,110.7610626,110.6856232,109.7731934,110.4429779
"School enrollment, preprimary, female (% gross)",Italy,95.71807861,94.83785248,92.83334351,92.16190338,91.91056061,91.8287735
"School enrollment, preprimary, female (% gross)",Jamaica,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Japan,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Jordan,25.24542999,24.07761955,25.79261017,27.02684021,28.70837975,31.4693203
"School enrollment, preprimary, female (% gross)",Kazakhstan,63.96318054,60.01348114,53.6588707,..,63.09373856,73.55628967
"School enrollment, preprimary, female (% gross)",Kenya,74.66486359,74.73512268,..,..,64.44052887,..
"School enrollment, preprimary, female (% gross)",Kiribati,..,..,..,..,..,93.02102661
"School enrollment, preprimary, female (% gross)","Korea, Dem. People's Rep.",..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)","Korea, Rep.",93.79592896,96.52542877,95.12631989,93.71816254,92.39260101,91.87905121
"School enrollment, preprimary, female (% gross)",Kosovo,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Kuwait,67.30119324,69.3555603,66.19892883,64.17503357,62.19924164,62.13861084
"School enrollment, preprimary, female (% gross)",Kyrgyz Republic,27.97278023,30.82831001,38.80765152,39.73289108,40.00907135,40.89881134
"School enrollment, preprimary, female (% gross)",Lao PDR,35.69882584,40.32687759,43.44654083,47.29726791,49.16613007,49.86535645
"School enrollment, preprimary, female (% gross)",Latvia,93.77063751,94.5242691,95.31517792,94.64955902,94.61791992,94.49353027
"School enrollment, preprimary, female (% gross)",Lebanon,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Lesotho,39.77700043,39.75297928,..,35.40950012,33.45366669,..
"School enrollment, preprimary, female (% gross)",Liberia,154.6640472,135.1036224,125.7354889,..,..,133.945343
"School enrollment, preprimary, female (% gross)",Libya,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Liechtenstein,105.8823471,105.6657181,105.1771088,93.80053711,96.82997131,102.9673615
"School enrollment, preprimary, female (% gross)",Lithuania,86.2339325,86.98961639,87.72205353,87.96994019,88.58602905,88.80085754
"School enrollment, preprimary, female (% gross)",Luxembourg,91.86456299,92.17333221,90.83434296,90.84281158,91.6517868,91.98216248
"School enrollment, preprimary, female (% gross)","Macao SAR, China",88.89308929,95.03244781,94.08965302,94.0812912,89.24569702,89.02709198
"School enrollment, preprimary, female (% gross)",Madagascar,18.69121933,29.76535034,39.2737999,41.44253159,42.19483948,..
"School enrollment, preprimary, female (% gross)",Malawi,84.01809692,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Malaysia,98.63405609,99.52031708,101.5637436,100.4379425,99.76404572,98.0015564
"School enrollment, preprimary, female (% gross)",Maldives,104.9663086,97.76576996,92.93134308,91.22888184,88.76332092,77.9514389
"School enrollment, preprimary, female (% gross)",Mali,4.163929939,4.470489979,7.084050179,7.082320213,..,7.791575909
"School enrollment, preprimary, female (% gross)",Malta,111.1111069,111.7097168,107.0785675,107.718277,110.2060394,112.4851608
"School enrollment, preprimary, female (% gross)",Marshall Islands,39.30942917,36.54104996,..,..,87.21910095,62.51787949
"School enrollment, preprimary, female (% gross)",Mauritania,11.72212982,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Mauritius,106.7420578,105.3984222,100.5193405,98.73853302,97.59706116,99.61042786
"School enrollment, preprimary, female (% gross)",Mexico,72.86380768,73.09588623,74.75398254,73.78244019,71.96012878,71.49616241
"School enrollment, preprimary, female (% gross)","Micronesia, Fed. Sts.",29.57627106,28.09402466,28.16780853,29.6392498,7.115777016,5.873800755
"School enrollment, preprimary, female (% gross)",Moldova,89.38710022,92.44264984,93.30661774,93.70903778,92.83496094,93.5956192
"School enrollment, preprimary, female (% gross)",Monaco,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Mongolia,79.30132294,82.54177856,85.15994263,86.58337402,85.6723175,85.19103241
"School enrollment, preprimary, female (% gross)",Montenegro,54.08507919,53.54769135,61.8547287,65.64073944,71.88480377,77.01828003
"School enrollment, preprimary, female (% gross)",Morocco,50.83039093,45.78733063,49.08613968,46.86408997,51.53496933,57.63518143
"School enrollment, preprimary, female (% gross)",Mozambique,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Myanmar,..,9.233429909,9.859539986,8.60972023,..,..
"School enrollment, preprimary, female (% gross)",Namibia,28.00175095,34.35626984,34.13225174,34.80725098,36.09257889,34.89039612
"School enrollment, preprimary, female (% gross)",Nauru,85.57214355,79.85257721,..,..,34.55881882,33.58024979
"School enrollment, preprimary, female (% gross)",Nepal,86.63371277,82.47099304,82.08042145,..,..,96.74806976
"School enrollment, preprimary, female (% gross)",Netherlands,95.29222107,95.26849365,94.37779236,89.77503967,89.72221375,92.82935333
"School enrollment, preprimary, female (% gross)",New Caledonia,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",New Zealand,92.53292847,92.00485992,101.8319321,93.14273834,90.66718292,91.25572968
"School enrollment, preprimary, female (% gross)",Nicaragua,64.25946045,68.51908112,73.78421783,72.13825226,71.32012177,70.42758179
"School enrollment, preprimary, female (% gross)",Niger,7.53263998,7.947669983,8.127739906,8.334890366,7.61687994,7.60284996
"School enrollment, preprimary, female (% gross)",Nigeria,24.18292999,16.07872963,19.86553955,22.48821068,..,..
"School enrollment, preprimary, female (% gross)",North Macedonia,36.29051971,..,41.57437134,42.2910881,42.26728058,31.68094063
"School enrollment, preprimary, female (% gross)",Northern Mariana Islands,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Norway,97.48513031,95.91567993,95.53794098,96.08293152,96.38153076,96.22400665
"School enrollment, preprimary, female (% gross)",Oman,58.35308075,58.24504089,55.08049011,53.62120056,56.56909943,56.29994965
"School enrollment, preprimary, female (% gross)",Pakistan,64.35912323,64.07704926,71.21356964,77.31002045,77.15408325,..
"School enrollment, preprimary, female (% gross)",Palau,..,..,..,..,..,73.56321716
"School enrollment, preprimary, female (% gross)",Panama,50.95558167,62.27304077,62.9881897,63.05749893,63.23738098,27.42576981
"School enrollment, preprimary, female (% gross)",Papua New Guinea,..,42.8375206,..,45.43521118,..,..
"School enrollment, preprimary, female (% gross)",Paraguay,..,44.04512024,..,48.24617004,..,51.31631851
"School enrollment, preprimary, female (% gross)",Peru,89.54495239,93.6621933,98.09535217,103.4768982,106.0134964,103.3158722
"School enrollment, preprimary, female (% gross)",Philippines,99.76877594,94.72612,78.97383118,98.13240814,104.4462433,87.01824188
"School enrollment, preprimary, female (% gross)",Poland,..,..,80.60233307,87.60468292,92.74349976,93.82698822
"School enrollment, preprimary, female (% gross)",Portugal,92.59855652,92.96331024,93.17156219,90.45942688,94.39643097,99.05658722
"School enrollment, preprimary, female (% gross)",Puerto Rico,37.89754868,37.78942108,..,..,..,..
"School enrollment, preprimary, female (% gross)",Qatar,58.65409088,60.38751984,61.00439835,60.64233017,60.54267883,62.60255814
"School enrollment, preprimary, female (% gross)",Romania,85.19599915,82.95433044,84.02160645,88.48486328,93.86010742,94.98074341
"School enrollment, preprimary, female (% gross)",Russian Federation,84.33421326,86.10745239,85.82060242,85.39541626,85.44087219,..
"School enrollment, preprimary, female (% gross)",Rwanda,19.17259979,19.08989906,22.46657944,22.82089996,28.2415905,..
"School enrollment, preprimary, female (% gross)",Samoa,37.36544037,37.70735931,47.44623947,52.55445862,41.71509171,..
"School enrollment, preprimary, female (% gross)",San Marino,..,..,..,99.55256653,97.26651001,108.4399033
"School enrollment, preprimary, female (% gross)",Sao Tome and Principe,49.76636124,52.57413864,..,..,..,..
"School enrollment, preprimary, female (% gross)",Saudi Arabia,21.37586021,22.12167931,21.47985077,21.74430084,22.01034927,22.34501076
"School enrollment, preprimary, female (% gross)",Senegal,16.27916908,17.11805916,17.5069809,17.89323044,17.91049004,17.93452072
"School enrollment, preprimary, female (% gross)",Serbia,57.79838943,58.71931076,60.99332809,62.0899086,63.73442841,65.48391724
"School enrollment, preprimary, female (% gross)",Seychelles,97.2691803,100.0643082,98.52658844,96.47662354,96.21794891,98.14578247
"School enrollment, preprimary, female (% gross)",Sierra Leone,9.757749557,13.18257999,12.95291042,14.64243984,20.35091019,21.88652992
"School enrollment, preprimary, female (% gross)",Singapore,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Sint Maarten (Dutch part),..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Slovak Republic,92.13507843,92.95623779,94.38066101,96.21843719,98.76068115,100.5061798
"School enrollment, preprimary, female (% gross)",Slovenia,91.28263092,90.60533905,90.86184692,91.46983337,92.1772995,93.11807251
"School enrollment, preprimary, female (% gross)",Solomon Islands,93.8537674,97.82792664,99.71154785,84.85584259,94.34377289,..
"School enrollment, preprimary, female (% gross)",Somalia,..,..,..,..,0.883955538,..
"School enrollment, preprimary, female (% gross)",South Africa,18.73903084,18.21454048,18.49551964,17.70503998,17.92539978,17.69669914
"School enrollment, preprimary, female (% gross)",South Sudan,10.93653965,9.981240273,..,10.8446703,..,..
"School enrollment, preprimary, female (% gross)",Spain,92.46927643,92.03543091,92.61327362,95.54454041,99.4822464,101.7005005
"School enrollment, preprimary, female (% gross)",Sri Lanka,75.00254059,74.69490051,74.82472992,70.74907684,72.68493652,73.85707092
"School enrollment, preprimary, female (% gross)",St. Kitts and Nevis,107.5842667,80.2816925,102.1126785,110,..,..
"School enrollment, preprimary, female (% gross)",St. Lucia,76.41509247,80.92978668,82.73280334,77.48162079,72.90818787,78.84879303
